=IOpal7       =   KKMC 4.14  =S= 206.00=     6.2038013=     0.0034082=     0.1240760=pb       =pb       = Mprop-, EEX3             =
=IOpal8       =   KKMC 4.14  =S= 206.00=     2.4540756=     0.0028259=     0.0490815=pb       =pb       = Mprop-, EEX3             =
=IOpal9       =   KKMC 4.14  =S= 206.00=     2.6466156=     0.0029985=     0.0529323=pb       =pb       = Mprop-, EEX3             =
=IOpal6       =   KKMC 4.14  =S= 206.00=     5.4461601=     0.0031817=     0.1089232=pb       =pb       = Mprop-, EEX2             =
=IOpal7       =   KKMC 4.14  =S= 206.00=     6.2043203=     0.0034079=     0.1240864=pb       =pb       = Mprop-, EEX2             =
=IOpal8       =   KKMC 4.14  =S= 206.00=     2.4542991=     0.0028261=     0.0490860=pb       =pb       = Mprop-, EEX2             =
=IOpal9       =   KKMC 4.14  =S= 206.00=     2.6468580=     0.0029987=     0.0529372=pb       =pb       = Mprop-, EEX2             =
=IAleph5      =   KKMC 4.14  =A= 206.00=     0.2988344=     0.0006849=     0.0200000=         =         = Minv, IFIon              =
=IAleph6      =   KKMC 4.14  =A= 206.00=     0.5557689=     0.0016192=     0.0200000=         =         = Minv, IFIon              =
=IDelphi5     =   KKMC 4.14  =A= 206.00=     0.3201401=     0.0007326=     0.0200000=         =         = Minv, IFIon              =
=IDelphi6     =   KKMC 4.14  =A= 206.00=     0.5531736=     0.0015468=     0.0200000=         =         = Minv, IFIon              =
=ILT9         =   KKMC 4.14  =A= 206.00=     0.3148603=     0.0007502=     0.0200000=         =         = Minv, IFIon              =
=ILT10        =   KKMC 4.14  =A= 206.00=     0.5358466=     0.0015418=     0.0200000=         =         = Minv, IFIon              =
=ILT11        =   KKMC 4.14  =A= 206.00=     0.5701583=     0.0015737=     0.0200000=         =         = Minv, IFIon              =
=IAleph5      =   KKMC 4.14  =A= 206.00=     0.2941981=     0.0006074=     0.0200000=         =         = Minv, IFIoff             =
=IAleph6      =   KKMC 4.14  =A= 206.00=     0.5370561=     0.0014288=     0.0200000=         =         = Minv, IFIoff             =
=IDelphi5     =   KKMC 4.14  =A= 206.00=     0.3141495=     0.0006489=     0.0200000=         =         = Minv, IFIoff             =
=IDelphi6     =   KKMC 4.14  =A= 206.00=     0.5374256=     0.0013644=     0.0200000=         =         = Minv, IFIoff             =
=ILT9         =   KKMC 4.14  =A= 206.00=     0.3094887=     0.0006727=     0.0200000=         =         = Minv, IFIoff             =
=ILT10        =   KKMC 4.14  =A= 206.00=     0.5213594=     0.0013787=     0.0200000=         =         = Minv, IFIoff             =
=ILT11        =   KKMC 4.14  =A= 206.00=     0.5519177=     0.0013506=     0.0200000=         =         = Minv, IFIoff             =
=IAleph5      =   KKMC 4.14  =A= 206.00=     0.2961085=     0.0006100=     0.0200000=         =         = Minv, EEX3               =
=IAleph6      =   KKMC 4.14  =A= 206.00=     0.5370719=     0.0014290=     0.0200000=         =         = Minv, EEX3               =
=IDelphi5     =   KKMC 4.14  =A= 206.00=     0.3159309=     0.0006515=     0.0200000=         =         = Minv, EEX3               =
=IDelphi6     =   KKMC 4.14  =A= 206.00=     0.5374674=     0.0013647=     0.0200000=         =         = Minv, EEX3               =
=ILT9         =   KKMC 4.14  =A= 206.00=     0.3111280=     0.0006751=     0.0200000=         =         = Minv, EEX3               =
=ILT10        =   KKMC 4.14  =A= 206.00=     0.5213983=     0.0013789=     0.0200000=         =         = Minv, EEX3               =
=ILT11        =   KKMC 4.14  =A= 206.00=     0.5519629=     0.0013509=     0.0200000=         =         = Minv, EEX3               =
=IAleph5      =   KKMC 4.14  =A= 206.00=     0.2960886=     0.0006099=     0.0200000=         =         = Minv, EEX2               =
=IAleph6      =   KKMC 4.14  =A= 206.00=     0.5370723=     0.0014290=     0.0200000=         =         = Minv, EEX2               =
=IDelphi5     =   KKMC 4.14  =A= 206.00=     0.3159655=     0.0006515=     0.0200000=         =         = Minv, EEX2               =
=IDelphi6     =   KKMC 4.14  =A= 206.00=     0.5374678=     0.0013646=     0.0200000=         =         = Minv, EEX2               =
=ILT9         =   KKMC 4.14  =A= 206.00=     0.3111603=     0.0006751=     0.0200000=         =         = Minv, EEX2               =
=ILT10        =   KKMC 4.14  =A= 206.00=     0.5213987=     0.0013789=     0.0200000=         =         = Minv, EEX2               =
=ILT11        =   KKMC 4.14  =A= 206.00=     0.5519634=     0.0013508=     0.0200000=         =         = Minv, EEX2               =
=IOpal6       =   KKMC 4.14  =A= 206.00=     0.2939310=     0.0006067=     0.0200000=         =         = Mprop-, IFIoff           =
=IOpal7       =   KKMC 4.14  =A= 206.00=     0.2832331=     0.0005685=     0.0200000=         =         = Mprop-, IFIoff           =
=IOpal8       =   KKMC 4.14  =A= 206.00=     0.5367810=     0.0013057=     0.0200000=         =         = Mprop-, IFIoff           =
=IOpal9       =   KKMC 4.14  =A= 206.00=     0.5513313=     0.0012926=     0.0200000=         =         = Mprop-, IFIoff           =
=IOpal6       =   KKMC 4.14  =A= 206.00=     0.2958329=     0.0006094=     0.0200000=         =         = Mprop-, EEX3             =
=IOpal7       =   KKMC 4.14  =A= 206.00=     0.2855455=     0.0005713=     0.0200000=         =         = Mprop-, EEX3             =
=IOpal8       =   KKMC 4.14  =A= 206.00=     0.5368310=     0.0013069=     0.0200000=         =         = Mprop-, EEX3             =
=IOpal9       =   KKMC 4.14  =A= 206.00=     0.5513829=     0.0012937=     0.0200000=         =         = Mprop-, EEX3             =
=IOpal6       =   KKMC 4.14  =A= 206.00=     0.2957926=     0.0006092=     0.0200000=         =         = Mprop-, EEX2             =
=IOpal7       =   KKMC 4.14  =A= 206.00=     0.2855302=     0.0005712=     0.0200000=         =         = Mprop-, EEX2             =
=IOpal8       =   KKMC 4.14  =A= 206.00=     0.5368316=     0.0013069=     0.0200000=         =         = Mprop-, EEX2             =
=IOpal9       =   KKMC 4.14  =A= 206.00=     0.5513838=     0.0012938=     0.0200000=         =         = Mprop-, EEX2             =
